stop_id,stop_name,stop_lon,stop_lat
istb.190242,ÖMERLİ KÖYÜ,28.62749,41.11869
istb.190299,İSTANBUL YOLU,28.63294,41.10817
istb.189375,FATİH ÜNİVERSİTESİ,28.62438,41.09047
istb.193530,TEM ÇIKIŞI,28.6283,41.08341
istb.189380,ALKENT 2000,28.62568,41.07974
istb.189382,ALKENT,28.62437,41.07776
istb.193478,DEMİRÇEKME,28.62314,41.07478
istb.190219,SAN-BİR 4,28.62103,41.07082
istb.190227,ÇAKMAKLI,28.62159,41.06487
istb.190229,FABRİKALAR,28.62546,41.05811
istb.193495,AĞAÇ SARAY EVLERİ,28.62719,41.05495
istb.194157,AZİZ DEMİR,28.62784,41.05275
istb.190231,SAN-BİR 3,28.62764,41.04797
istb.194040,KIRAÇ SAPAĞI,28.6266,41.04113
istb.194159,SAN-BİR 2,28.6245,41.03783
istb.194042,SAN-BİR 1,28.6235,41.03255
istb.194044,HADIMKÖY YOLU,28.62818,41.02485
istb.190442,YENİBOSNA METRO,28.8375,40.99085
istb.190853,KULELİ,28.83633,40.99304
istb.189775,BELEDİYE,28.83494,40.99657
istb.190855,FEVZİ ÇAKMAK MAH.,28.83451,40.99925
istb.190856,Y.BOSNA MERKEZ CAMİİ,28.83428,41.00209
istb.190857,ZAFER MAHALLESİ,28.83311,41.00463
istb.190858,YILDIRIM BEYAZIT CAD,28.83286,41.00787
istb.190859,TAŞYOL,28.82956,41.01065
istb.190861,YENİBOSNA BEŞYOL,28.8262,41.01283
istb.190871,DOĞU SANAYİ SİTESİ,28.82554,41.01519
istb.190873,UÇUŞ RADARI,28.82608,41.01802
istb.192989,M.TAŞKALE PARKI,28.82702,41.01998
istb.190875,BAĞLAR MAHALLESİ,28.82847,41.02325
istb.190877,ATATÜRK CADDESİ,28.82912,41.02606
istb.189766,HÜRRİYET MAHALLESİ,28.82936,41.0277
istb.190259,GÜNEŞLİ MEYDANI,28.8273,41.03161
istb.194397,KOÇMAN CADDESİ,28.82178,41.03162
istb.194399,IŞIK SOKAK,28.81733,41.03095
istb.190139,METRO MARKET,28.81499,41.03096
istb.194403,GÜLBAHAR CADDESİ,28.81459,41.03285
istb.192829,KOCA ÇİMENTEPE,28.81416,41.03557
istb.194405,TEKİN SOKAK,28.81387,41.03796
istb.194017,BASIN TESİSLERİ,28.81304,41.04188
istb.194404,TEKİN SOKAK,28.81372,41.03779
istb.192828,KOCA ÇİMENTEPE,28.81405,41.03566
istb.194402,GÜLBAHAR CADDESİ,28.81443,41.03315
istb.190138,METRO MARKET,28.81486,41.03101
istb.194398,IŞIK SOKAK,28.81776,41.03093
istb.194396,KOÇMAN CADDESİ,28.82119,41.03145
istb.190258,GÜNEŞLİ MEYDANI,28.82698,41.03103
istb.189765,HÜRRİYET MAHALLESİ,28.82921,41.02779
istb.190876,ATATÜRK CADDESİ,28.82902,41.02603
istb.190874,BAĞLAR MAHALLESİ,28.82841,41.0236
istb.192988,M.TAŞKALE PARKI,28.82688,41.02008
istb.190872,UÇUŞ RADARI,28.8259,41.01811
istb.190862,YENİBOSNA BEŞYOL,28.82599,41.01286
istb.190860,TAŞYOL,28.8294,41.01056
istb.190497,FATİH CADDESİ,28.8308,41.00808
istb.189861,FIRIN,28.83104,41.00566
istb.190498,BEYAZ GÜL,28.83062,41.0033
istb.190499,NAMIK KEMAL SOKAK,28.8303,41.00022
istb.190500,İZZET BEGOVİÇ PARKI,28.83077,40.99806
istb.189697,İHLAS KOLEJİ,28.83123,40.99559
istb.190852,KULELİ,28.83545,40.99305
istb.190433,YENİBOSNA METRO,28.83813,40.99077
istb.190850,ŞİRİNEVLER,28.84516,40.99155
istb.193359,BAHCELİEVLER İHL,28.84728,41.00014
istb.193088,MEVLANA CAD,28.8469,41.00266
istb.189851,KERİM ÇAVUŞPAŞA,28.8469,41.00481
istb.190115,ÇAVUŞPAŞA,28.84701,41.00615
istb.190224,KEMAL SUNAL CAD,28.8472,41.00999
istb.190218,KOCA SİNAN POLİS MER,28.8474,41.01248
istb.193531,M.SİNAN.CAMİİ,28.84851,41.0146
istb.193357,TAVUKCU DERESİ,28.84879,41.01631
istb.193355,ORMANTEPE GEÇİTİ,28.84881,41.01873
istb.193086,ÖZŞAH GEÇİTİ,28.84861,41.02081
istb.193084,MOLLA GÜRANİ PARKI,28.8474,41.02619
istb.193082,Y.EMRE KÖPRÜSÜ,28.84852,41.03121
istb.193353,ATATÜRK İÖO,28.84755,41.03332
istb.193351,YAVUZ SELİM CAMİİ,28.84671,41.03609
istb.193080,M.AKİF CADDESİ,28.84873,41.03912
istb.193078,BAĞCILAR ÇİFTLİK,28.84957,41.0426
istb.193074,DEREYOLU,28.8489,41.04413
istb.193076,MEHMET AKİF CAMİ,28.84878,41.04857
istb.193072,NASRETTİN HOCA PARKI,28.84809,41.04983
istb.193091,M.AKIF.BULVARI,28.84838,41.05312
istb.190160,KEMALPAŞA MAHALLESİ,28.85094,41.0554
istb.189855,MATBAACILAR SİTESİ,28.85097,41.05616
istb.189856,BASIN TESİSLERİ,28.84564,41.05872
istb.193070,FATİH MAHALLESİ,28.84863,41.05542
istb.193071,NASRETTİN HOCA PARKI,28.84802,41.05276
istb.193075,MEHMET AKİF CAMİ,28.84803,41.04944
istb.193073,DEREYOLU,28.84862,41.04554
istb.193077,BAĞCILAR ÇİFTLİK,28.8494,41.04229
istb.193079,M.AKİF CADDESİ,28.84841,41.03903
istb.193350,YAVUZ SELİM CAMİİ,28.84653,41.036
istb.193352,ATATÜRK İÖO,28.84769,41.03282
istb.193081,YUNUS EMRE KÖPRÜSÜ,28.84727,41.02962
istb.193083,MOLLAGÜRANİPARKI,28.8472,41.02642
istb.193085,ÖZŞAH GEÇİTİ,28.84743,41.02446
istb.193354,ORMANTEPE GEÇİTİ,28.84813,41.02287
istb.193356,TAVUKCU DERESİ,28.84864,41.0187
istb.190217,KOCASİNAN POLİS MERK,28.84716,41.01259
istb.190223,KEMAL SUNAL CADDESİ,28.8474,41.0086
istb.190116,ÇAVUŞPAŞA,28.84681,41.00563
istb.189852,KERİM ÇAVUŞPAŞA CAD.,28.84669,41.00229
istb.193087,MEVLANA CADDESİ,28.84711,41.00046
istb.193358,BAHCELİEVLER İHL,28.84734,40.99789
istb.190098,ATAKÖY KÖPRÜSÜ,28.84841,40.9921
istb.190849,ŞİRİNEVLER,28.84556,40.99194
istb.190854,KULELİ,28.83483,40.99266
istb.185941,KADIKÖY,29.02476,40.99295
istb.191989,ÇARŞI,29.02554,40.99102
istb.191992,ALTIYOL,29.02982,40.98999
istb.191996,BARIŞ MANÇO,29.0347,40.99064
istb.192050,BELEDİYE,29.03654,40.99273
istb.192053,ZİVERBEY,29.04344,40.98823
istb.192054,KUYUBAŞI,29.04845,40.98597
istb.192056,FAKÜLTELER,29.05244,40.9847
istb.192059,MUSTAFA MAZHAR BEY,29.05947,40.98384
istb.192062,ÇEMENZAR,29.06455,40.98283
istb.192065,GÖZTEPE,29.06808,40.9813
istb.191379,T.M.EFENDİ CAMİİ,29.06624,40.97838
istb.191377,PANSİYONLU İLKOKUL,29.06463,40.97649
istb.191375,ÇİFTE KONAKLAR,29.0634,40.97456
istb.191374,GÖZTEPE,29.0614,40.97214
istb.192017,GÖZTEPE,29.0593,40.97187
istb.192016,ÇİFTE HAVUZLAR,29.05514,40.97413
istb.192047,SELAMİÇEŞME,29.05013,40.97623
istb.192048,FENERYOLU,29.0466,40.97828
istb.192004,KONAK,29.04429,40.97968
istb.192001,KIZILTOPRAK,29.04064,40.98284
istb.191999,Ş.SARAÇOĞLU STADI,29.03877,40.98657
istb.188008,S.ÇEŞME METROBÜS,29.03578,40.99173
istb.191994,SÖĞÜTLÜÇEŞME,29.03359,40.99213
istb.191993,ALTIYOL,29.0297,40.9908
istb.191990,ÇARŞI,29.02554,40.99116
istb.191995,BARIŞ MANÇO,29.03413,40.98706
istb.191997,Ş.SARAÇOĞLU STADI,29.03691,40.98596
istb.192000,KIZILTOPRAK,29.03922,40.98418
istb.192003,IHLAMUR,29.04141,40.98127
istb.192005,YAT LİMANI,29.04161,40.97857
istb.192006,KALAMIŞ,29.04341,40.97493
istb.192013,CEMİL TOPUZLU,29.04735,40.97396
istb.192014,18 MART,29.05072,40.97233
istb.192015,ÇİFTE HAVUZLAR,29.05321,40.97031
istb.186523,TAHRAN LİSESİ,29.05413,40.96885
istb.192019,GÖZTEPE PARK,29.0571,40.96759
istb.191372,TÜTÜNCÜ MEHMET EFEND,29.05901,40.96971
istb.191373,GÖZTEPE,29.06138,40.972
istb.191376,ÇİFTE KONAKLAR,29.06342,40.97447
istb.191378,PANSİYONLU İLKOKUL,29.06475,40.97649
istb.191380,T.M.EFENDİ CAMİİ,29.06603,40.97794
istb.192066,GÖZTEPE,29.06806,40.98106
istb.192061,ÇEMENZAR,29.06396,40.98306
istb.192058,MUSTAFA MAZHAR BEY,29.05924,40.98412
istb.192057,FAKÜLTELER,29.05161,40.985
istb.192052,ZİVERBEY,29.0429,40.98872
istb.192049,BELEDİYE,29.0381,40.99379
istb.185942,KADIKÖY,29.02475,40.99306
istb.192007,KALAMIŞ,29.04252,40.97505
istb.192008,KORUYOLU,29.04009,40.97267
istb.192009,FENERBAHÇE,29.03758,40.96957
istb.192010,LOJMANLAR,29.0403,40.96974
istb.192011,ORDU EVİ,29.04441,40.97147
istb.192012,ALİ FUAT PAŞA,29.04503,40.97288
istb.186507,DR.FARUK AYANOĞLU,29.04732,40.97451
istb.192314,SELAMİÇEŞME,29.05046,40.97538
istb.192315,ÖZGÜRLÜK PARKI,29.0531,40.97957
istb.192316,TRAFİK AMİRLİĞİ,29.05603,40.98084
istb.192060,MUSTAFA MAZHAR BEY,29.05858,40.98329
istb.192055,KUYUBAŞI,29.04793,40.98601
istb.192064,GÖZTEPE,29.06983,40.9813
istb.192069,SAHRAYICEDİT,29.07627,40.98013
istb.191435,SİTELER,29.08006,40.97996
istb.191436,ÜSKÜDAR CADDESİ,29.08473,40.97975
istb.191437,ULAŞTIR SOKAK,29.08726,40.9813
istb.191438,ÇINAR ALTI,29.08417,40.98139
istb.191439,ŞAİR NEDİM,29.07939,40.98111
istb.192072,ETHEMEFENDİ,29.07613,40.97638
istb.191402,ERENKÖY İSTASYONU,29.07534,40.97484
istb.191390,KARAKOL,29.07371,40.9718
istb.191388,TAŞ MEKTEP,29.07185,40.9691
istb.192027,ERENKÖY,29.07029,40.96679
istb.192024,ERENKÖY,29.06931,40.96646
istb.192023,CADDEBOSTAN,29.0656,40.96846
istb.192020,YENİYOL,29.06258,40.9701
istb.192018,GÖZTEPE,29.05624,40.96734
istb.192021,GELENGÜL,29.05963,40.96591
istb.192022,CADDEBOSTAN,29.06445,40.96425
istb.192026,ERENKÖY,29.06748,40.96335
istb.192030,KANTARCI,29.07016,40.96261
istb.191385,BAĞDAT ÇIKIŞI,29.07209,40.96442
istb.192025,ERENKÖY,29.07047,40.96678
istb.191389,TAŞ MEKTEP,29.07186,40.96891
istb.191391,KARAKOL,29.07387,40.97197
istb.191403,ERENKÖY İSTASYONU,29.0755,40.97479
istb.192073,ETHEMEFENDİ,29.07667,40.97712
istb.192068,MERDİVENKÖY MAHALESİ,29.07368,40.98065
istb.192063,GÖZTEPE,29.06932,40.98157
istb.188987,EMİNÖNÜ,28.97009,41.01852
istb.188359,RAGIP GÜMÜŞPALA CAD.,28.96367,41.02063
istb.184184,ŞİŞHANE 6,28.96897,41.02914
istb.183193,TÜRABİ BABA,28.9663,41.0321
istb.184198,DENİZ HASTANESİ,28.96228,41.03424
istb.183160,YENİ ÇEŞME,28.95967,41.03579
istb.184529,ZİNDAN ARKASI,28.96206,41.03911
istb.184527,FATİH NAMAZGAH,28.96054,41.04191
istb.184525,KONAK CAMİİ,28.95915,41.04385
istb.183195,KULAKSIZ ÇEŞME,28.95855,41.04621
istb.184523,FATİH SULTAN CAD.,28.95844,41.04865
istb.184423,ESERLER,28.95952,41.0519
istb.184449,NİŞANGAH,28.96108,41.05303
istb.184434,OKMEYDANI,28.96464,41.05787
istb.184456,DARÜLACEZE,28.96676,41.0602
istb.184458,PERPA 1,28.96822,41.0619
istb.184462,PERPA-6,28.96926,41.06135
istb.184461,PERPA 4,28.97077,41.05966
istb.184475,HALİL RIFAT PAŞA,28.97194,41.05816
istb.184473,İSTAÇ,28.96771,41.05028
istb.184478,KADINLAR ÇEŞMESİ,28.96792,41.0463
istb.184481,PİYALEPAŞA BULVARI,28.96691,41.04237
istb.184492,PİYALEPAŞA,28.96705,41.03935
istb.183241,CAMİİ KEBİR,28.96835,41.03491
istb.183192,TÜRABİ BABA,28.96659,41.0324
istb.184189,ŞİŞHANE 4,28.96952,41.02762
istb.184548,AZAPKAPI,28.9693,41.025
istb.184183,PERŞEMBE PAZARI,28.97033,41.02373
istb.184182,KARAKÖY,28.9746,41.02229
istb.184197,KASIMPAŞA,28.96833,41.0321
istb.184480,A.EMİN YALMAN İLKÖĞ.,28.96986,41.03429
istb.184482,İPLİKCİ,28.97105,41.03806
istb.184491,PİYALEPAŞA,28.9673,41.03951
istb.184479,KADINLAR ÇEŞMESİ,28.96813,41.04508
istb.184474,İSTAÇ,28.96801,41.04992
istb.184476,HALİL RIFAT PAŞA,28.97229,41.05866
istb.184460,PERPA 3,28.97211,41.06141
istb.184459,PERPA 2,28.9675,41.06145
istb.184457,DARÜLACEZE,28.96624,41.05997
istb.184433,OKMEYDANI,28.96508,41.05862
istb.184450,NİŞANGAH,28.96104,41.05312
istb.184424,ESERLER,28.95938,41.05171
istb.184522,FATİH SULTAN CAD.,28.9583,41.04861
istb.183194,KULAKSIZ ÇEŞME,28.95838,41.04631
istb.184524,KONAK CAMİİ,28.95905,41.04367
istb.184526,FATİH NAMAZGAH,28.96031,41.04215
istb.184528,ZİNDAN ARKASI,28.96193,41.03898
istb.183159,YENİ ÇEŞME,28.96004,41.03542
istb.184199,DENİZ HASTANESİ,28.96214,41.03419
istb.186142,TRABLUS SOKAK,29.26626,40.86786
istb.186904,TERSANE LOJMANLARI,29.26329,40.86929
istb.191574,PENDİK HALK PAZARI,29.25039,40.87127
istb.192186,PENDİK,29.24418,40.87378
istb.185519,PENDİK İDO İSKELE,29.23594,40.87568
istb.192175,VETERİNER ARAŞTIRMA,29.21417,40.88012
istb.187436,YUNUS,29.20838,40.883
istb.187281,KUMCULAR,29.20425,40.88395
istb.192169,KÜLTÜR MERKEZİ,29.19763,40.88471
istb.187528,KARTAL SAHİL,29.18718,40.88754
istb.186418,ADNAN KAHVECİ,29.18064,40.88603
istb.186420,9.PALMİYE SAHİL,29.17632,40.88912
istb.184579,YAPI MARKET,29.174,40.89148
istb.185189,TRABZON SPOR,29.16348,40.89738
istb.186424,TEKEL KAMPÜSÜ,29.15635,40.90076
istb.187526,FEV-ORHANTEPE,29.14614,40.90201
istb.186428,DRAGOS SAHİL,29.1382,40.9079
istb.184581,SEMA HASTANESİ,29.1367,40.90937
istb.186430,KUM İSKELESİ,29.13368,40.91345
istb.184746,DR.SADIK AHMET,29.13151,40.91661
istb.186918,İSTASYON YOLU,29.12992,40.91841
istb.186432,ORDUEVİ,29.12658,40.92234
istb.186434,SÜREYYAPAŞA,29.12288,40.92667
istb.186436,EĞLENCE MERKEZİ,29.11965,40.9304
istb.186438,İDEALTEPE,29.11569,40.93489
istb.186916,ÇINAR,29.1116,40.94534
istb.192107,KÜÇÜKYALI,29.10449,40.94503
istb.186442,ALTINTEPE,29.10051,40.94868
istb.192042,İSKELE,29.09408,40.95254
istb.192043,ALTBOSTANCI,29.09745,40.95103
istb.192046,ALTBOSTANCI,29.09702,40.95128
istb.187157,T.ÖZAL BULVARI,29.09747,40.95074
istb.186441,ALTINTEPE,29.10029,40.94846
istb.192106,KÜÇÜKYALI,29.10464,40.94468
istb.186917,ÇINAR,29.11011,40.9412
istb.186439,İDEALTEPE,29.11523,40.93489
istb.186437,EĞLENCE MERKEZİ,29.11989,40.9297
istb.186435,SÜREYYAPAŞA,29.12301,40.92608
istb.186433,ORDUEVİ,29.12668,40.92178
istb.186919,İSTASYON YOLU,29.12979,40.91814
istb.184745,DR.SADIK AHMET,29.13216,40.91547
istb.186431,KUM İSKELESİ,29.13366,40.91274
istb.184582,SEMA HASTANESİ,29.13617,40.9095
istb.186429,DRAGOS SAHİL,29.13842,40.9072
istb.187525,FEV-ORHANTEPE,29.14713,40.90176
istb.186425,TEKEL KAMPÜSÜ,29.15698,40.90016
istb.185190,TRABZON SPOR,29.16638,40.89567
istb.184580,YAPI MARKET,29.17346,40.89154
istb.186421,9.PALMİYE SAHİL,29.17658,40.88832
istb.186419,ADNAN KAHVECİ,29.18154,40.8856
istb.187527,KARTAL SAHİL,29.18663,40.88672
istb.192168,KÜLTÜR MERKEZİ,29.19562,40.88515
istb.187280,KUMCULAR,29.20379,40.88377
istb.187435,YUNUS,29.20902,40.88242
istb.192176,VETERİNER ARAŞTIRMA,29.21503,40.87915
istb.191581,ÖZÜRLÜLER MERKEZİ,29.23232,40.87135
istb.185520,PENDİK İDO İSKELE,29.23603,40.87548
istb.192187,PENDİK,29.24385,40.87362
istb.191573,PENDİK HALK PAZARI,29.24947,40.87154
istb.186905,TERSANE LOJMANLARI,29.26317,40.86914
istb.186143,TRABLUS SOKAK,29.26596,40.86779
istb.184132,MECİDİYEKÖY-M.BUS,28.9916,41.06655
istb.184331,ÇAĞLAYAN YOLU,28.97649,41.06767
istb.184431,OKMEYDANI,28.96119,41.05674
istb.184215,HALICIOĞLU 6,28.94513,41.04927
istb.188266,AYVANSARAY,28.93727,41.03899
istb.189636,BEYKENT KAVŞAĞI,28.6269,41.0172
istb.189450,BEYKENT,28.62782,41.0186
istb.190544,MİMARSİNAN,28.56448,41.01807
istb.189451,BEYKENT,28.62778,41.01879
istb.188265,AYVANSARAY,28.93745,41.03818
istb.184213,HALICIOĞLU 3,28.94587,41.04746
istb.184432,OKMEYDANI,28.95934,41.05506
istb.184330,ÇAĞLAYAN YOLU,28.98014,41.06715
istb.184131,MECİDİYEKÖY-M.BUS,28.99156,41.06654
istb.193421,İSPARTAKULE BLOKLARI,28.70829,41.05964
istb.193419,İSPARTAKULE KONUTLAR,28.71401,41.0644
istb.193658,ŞEHİT ŞERİFE BACI Lİ,28.715,41.06099
istb.193112,T32 CADDESİ,28.71558,41.0583
istb.193692,KOZA EVLERİ YOLU,28.71107,41.05939
istb.193349,KOZA EVLERİ,28.70483,41.06004
istb.193460,BİZİMEVLER KÖPRÜ,28.70073,41.06102
istb.189873,ISPARTAKULE,28.69795,41.06606
istb.189691,GÖLYAKA,28.69456,41.06914
istb.193110,ALAÇAYIR,28.69108,41.07284
istb.189871,GÖLET,28.68823,41.07137
istb.194131,BAHÇEŞEHİR CAMİ,28.68401,41.0689
istb.194133,GÜL,28.68454,41.06712
istb.194134,BAHÇEŞEHİR MERKEZ,28.68755,41.0622
istb.194132,GÜL,28.68442,41.06707
istb.194130,BAHÇEŞEHİR CAMİ,28.68458,41.06987
istb.194129,MANAVGAT,28.68324,41.07254
istb.194127,DÜDEN 1-2-3-4,28.68084,41.07233
istb.194125,DÜDEN 5-6-7,28.6781,41.07078
istb.194123,TORTUM,28.67771,41.06913
istb.194121,DÜDEN 8,28.67733,41.06738
istb.194119,FUNDA 1,28.67572,41.0658
istb.194117,KUZEY BATI KAPISI,28.67564,41.06363
istb.192961,VEDAT ALTUN SOKAK,28.67873,41.06233
istb.192963,MENEKŞE EVLERİ,28.67564,41.05983
istb.192965,S.DEMİREL BULVARI,28.67312,41.05784
istb.192970,ESENKENT,28.6719,41.05505
istb.192964,S.DEMİREL BULVARI,28.67302,41.05791
istb.192962,MENEKŞE EVLERİ,28.67642,41.0607
istb.192960,VEDAT ALTUN SOKAK,28.67872,41.06244
istb.194114,BATI KAPISI,28.67936,41.06295
istb.194116,KUZEY BATI KAPISI,28.67587,41.06362
istb.194118,FUNDA 1,28.67586,41.0659
istb.194120,DÜDEN 8,28.67746,41.06744
istb.194122,TORTUM,28.67788,41.06915
istb.194124,DÜDEN 5-6-7,28.67837,41.0708
istb.194126,DÜDEN 1-2-3-4,28.68072,41.07221
istb.194128,MANAVGAT,28.68315,41.07242
istb.189870,GÖLET,28.68847,41.07107
istb.193111,ALAÇAYIR,28.69156,41.07279
istb.194430,KARŞIYAKA,28.69364,41.07018
istb.189690,GÖLYAKA,28.69452,41.06889
istb.189872,ISPARTAKULE,28.69782,41.06605
istb.193459,BİZİMEVLER KÖPRÜ,28.70365,41.05962
istb.190997,BAKIRKÖY,28.87447,40.98111
istb.191004,YEŞİL KIBRIS,28.87234,40.98559
istb.191006,KLİNİK,28.8722,40.98796
istb.191009,DİKİLİTAŞ,28.87043,40.99153
istb.190895,İNCİRLİ,28.87,40.99488
istb.190845,İNCİRLİ,28.86848,40.99692
istb.190362,BAHÇELİEVLER,28.86454,40.99557
istb.190848,ÇOCUK SİTESİ,28.85852,40.9939
istb.193903,ATAKÖY GEÇİT,28.85252,40.99273
istb.193905,ATAKÖY KÖPRÜSÜ,28.84841,40.9921
istb.192897,SPOTÇULAR ÇARŞISI,28.82338,40.9944
istb.192895,YOLBAKIM 2.BÖLGE,28.82317,40.99672
istb.192891,YENİBOSNA KÖYALTI,28.82263,41.0001
istb.192889,KUYUMCUKENT ÇARŞI,28.81906,41.0008
istb.192888,KUYUMCUKENT,28.81519,41.00392
istb.194431,KARŞIYAKA,28.69386,41.0701
istb.192890,YENİBOSNA KÖYALTI,28.82236,41.00018
istb.192894,YOLBAKIM 2.BÖLGE,28.82292,40.99669
istb.192896,SPOTÇULAR ÇARŞISI,28.82313,40.99451
istb.190920,ADLİ TIP KURUMU,28.82954,40.99368
istb.190434,YENİBOSNA METRO,28.83731,40.99138
istb.190847,ÇOCUK SİTESİ,28.8581,40.99321
istb.190363,BAHÇELİEVLER,28.8645,40.9952
istb.190894,İNCİRLİ,28.86977,40.99494
istb.191010,DİKİLİTAŞ,28.86975,40.99132
istb.191007,KLİNİK,28.86932,40.98882
istb.191013,ŞEKEREVLER,28.86861,40.98616
istb.191014,YÜCETARLA,28.86828,40.98362
istb.190993,ZUHURATBABA,28.86766,40.9814
istb.190994,ZİRAAT ODASI,28.86965,40.98095
istb.193697,K.S.S.ARAŞT.HAST.,28.7615,41.05469
istb.193699,ORTA.MAH.,28.75712,41.05205
istb.193725,HASTANE YOLU,28.75842,41.04755
istb.193727,KATI ATIK TESİSLERİ,28.75966,41.04426
istb.194167,HALKALI CAMLIK,28.79063,41.03391
istb.189863,OSMANGAZİ,28.79334,41.03286
istb.189500,EVLİYA ÇELEBİ,28.79643,41.03041
istb.189966,İNÖNÜ MAHALLESİ,28.79632,41.02671
istb.193106,HAKAN CAD,28.79621,41.02862
istb.189963,PAZAR YOLU,28.79618,41.0245
istb.190335,HALK PAZARI,28.79665,41.02233
istb.189961,100. YIL İÖO,28.79723,41.02019
istb.189959,MASLAKÇEŞME,28.79748,41.01638
istb.189957,SİTELER,28.79779,41.01426
istb.193097,KAZIM BEKTAŞ CAMİİ,28.79812,41.01213
istb.189955,M.ERAVUTMUŞ İÖO.,28.79847,41.01031
istb.189950,BORU SANAYİ,28.79542,41.01015
istb.190998,BAKIRKÖY,28.87446,40.9812
istb.190999,BAKIRKÖY,28.87446,40.9812
istb.190085,İNCİRLİ,28.87037,40.99957
istb.190055,ÇALIŞLAR,28.87107,41.00339
istb.190884,HAZNEDAR,28.87066,41.00639
istb.189816,BAĞCILAR CADDESİ,28.86928,41.00829
istb.190136,İLKYUVA,28.8666,41.01116
istb.190059,İMAM BUHARİ CAMİİ,28.86349,41.01398
istb.190060,SOĞANLI ÇEŞME,28.86091,41.01653
istb.190062,YILDIZTEPE,28.85836,41.02057
istb.190064,PARSELLER,28.85741,41.02333
istb.190066,ESENYOL,28.85726,41.02678
istb.190068,ESKİ KÖY,28.85662,41.0303
istb.189651,BAĞCILAR,28.85752,41.0344
istb.190897,PTT,28.85833,41.03475
istb.189654,PAPATYA,28.85895,41.03765
istb.190240,ÇINAR MAHALLESİ,28.85929,41.03947
istb.189656,FEVZİ ÇAKMAK MAH.,28.85943,41.04266
istb.189658,İBRAHİM ETHEM CAMİİ,28.85983,41.04512
istb.189813,TİRYAKİ H.PAŞA İÖO,28.85997,41.04681
istb.189660,OSMANGAZİ CADDESİ,28.85936,41.04962
istb.189662,OSMANGAZİ PARKI,28.85726,41.05325
istb.189668,BARBOROS CADDESİ,28.85525,41.05675
istb.189670,ZİYA GÖKALP İÖO.,28.85481,41.05982
istb.189672,YENİ CAMİİ,28.85506,41.06238
istb.189897,FATİH CADDESİ,28.85531,41.06729
istb.189899,ATATÜRK CADDESİ,28.85547,41.06981
istb.189901,42 EVLER,28.85738,41.07208
istb.192898,ÇAMLIK,28.86936,41.07298
istb.189900,42 EVLER,28.85796,41.07208
istb.189898,ATATÜRK CADDESİ,28.85533,41.06962
istb.189896,FATİH CADDESİ,28.85518,41.06716
istb.189671,YENİ CAMİİ,28.85501,41.06256
istb.189669,ZİYA GÖKALP İÖO.,28.85469,41.05972
istb.189667,BARBOROS CADDESİ,28.85511,41.05667
istb.190159,KEMALPAŞA MAHALLESİ,28.85077,41.05542
istb.189663,YÜZYIL KÖPRÜSÜ,28.85516,41.05408
istb.189661,OSMANGAZİ PARKI,28.85694,41.05333
istb.193230,İTFAİYE,28.85875,41.05043
istb.189659,OSMANGAZİ CADDESİ,28.85941,41.0493
istb.189812,TİRYAKİ H.PAŞA İÖO,28.85982,41.04702
istb.189657,İBRAHİM ETHEM CAMİİ,28.85973,41.0451
istb.189655,FEVZİ ÇAKMAK MAH.,28.85923,41.04245
istb.190241,ÇINAR MAHALLESİ,28.8591,41.03944
istb.189653,PAPATYA,28.85875,41.03753
istb.190896,PTT,28.85833,41.03474
istb.189652,BAĞCILAR,28.85648,41.03404
istb.190069,ESKİ KÖY,28.85648,41.03028
istb.190067,ESENYOL,28.85716,41.02721
istb.190065,PARSELLER,28.85724,41.02372
istb.190063,YILDIZTEPE,28.85817,41.02071
istb.193547,ARA.SOK.,28.85968,41.01727
istb.190061,SOĞANLI ÇEŞME,28.86013,41.01577
istb.190347,UMUT CADDESİ,28.86227,41.01312
istb.192995,BAHÇELİEVLER İSKİ,28.86432,41.0125
istb.190135,İLKYUVA,28.86654,41.01112
istb.189497,ÖDÜL SOKAK,28.86918,41.0078
istb.190885,HAZNEDAR,28.87112,41.00531
istb.190056,ÇALIŞLAR,28.87088,41.00329
istb.190084,İNCİRLİ,28.87028,40.99991
istb.189867,BAKIRKÖY,28.87447,40.98156
istb.190214,TOPLU KONUT YOLU,28.80444,41.04601
istb.190325,1.ETAP KONUTLARI,28.80113,41.0477
istb.190204,MALAZGİRT CADDESİ,28.79789,41.04743
istb.190202,CUMHURİYET CADDESİ,28.79556,41.04566
istb.190200,TİCARET LİSESİ,28.79607,41.04305
istb.190198,NAYMAN MAHALLESİ,28.79602,41.04102
istb.190196,SAKARYA CADDESİ,28.79291,41.04179
istb.190194,HALKALI YOLU,28.79239,41.04428
istb.193868,İKİTELLİ CADDESİ,28.7933,41.04774
istb.190505,19.SOKAK,28.79195,41.04957
istb.190190,KUTLUTAŞ BLOKLARI,28.78927,41.04751
istb.193550,DEFNE 1.EVLERİ,28.78621,41.04509
istb.193105,AĞAÇLI,28.78278,41.04566
istb.190416,OLYMPİAKENT,28.7852,41.04949
istb.190188,ALARKO BLOKLARI,28.78618,41.05051
istb.190186,ANA OKULU,28.78789,41.05209
istb.190184,ÇİÇEKLİ VADİ,28.79016,41.05445
istb.190182,KUŞLAR TEPESİ,28.79002,41.05666
istb.190180,2.ETAP KONUTLARI,28.78834,41.05837
istb.194166,GÜL,28.78373,41.05924
istb.194164,LALE,28.78168,41.05852
